	 Training data average log likelihood: -203.91065881867803

20 topics:
TOPIC_0;Hellenic;0.07340883109228692
TOPIC_0;antipode;0.058284275824866706
TOPIC_0;relaxation;0.04564927159234562
TOPIC_0;investigation;0.038686319515679905
TOPIC_0;Center;0.03680871597913289
TOPIC_0;outpost;0.03469457833418541
TOPIC_0;insolvent;0.03433051438566109
TOPIC_0;relocation;0.03356202400931772
TOPIC_0;middle;0.031297254873525596
TOPIC_0;Gramps;0.03117451250027269
TOPIC_0;collapse;0.029123066242689753
TOPIC_0;birth;0.028164967429401267
TOPIC_0;ham;0.02785515449874785
TOPIC_0;kid;0.027808118177231174
TOPIC_0;President;0.026514189063355738
TOPIC_0;Hospital;0.02504875908264972
TOPIC_0;market;0.022228587171139763
TOPIC_0;driver;0.02025046164021457
TOPIC_0;than;0.019884842334677338
TOPIC_0;seek;0.018393960494745575
TOPIC_0;.;0.017464888805841797
TOPIC_0;beer;0.017353688393505932
TOPIC_0;essence;0.01707515272707024
TOPIC_0;write;0.016922135788123228
TOPIC_0;apply;0.016588874565796902
TOPIC_0;by;0.015807410738837922
TOPIC_0;member;0.0156910406256477
TOPIC_0;underpaid;0.013700694167789396
TOPIC_0;board;0.013641810151292372
TOPIC_0;Review;0.01274812555661135
TOPIC_0;Seuss;0.012140103195920108
TOPIC_0;deeply;0.011226879829542158
TOPIC_0;loving;0.00974136645391458
TOPIC_0;18;0.009673653706164043
TOPIC_0;with;0.009563471337948718
TOPIC_0;maya;0.009232964765176873
TOPIC_0;inevitably;0.009005234638692503
TOPIC_0;biggest;0.00900130907286074
TOPIC_0;-lsb-;0.007073281692019435
TOPIC_0;seventh;0.006650872371394685
TOPIC_0;son;0.006311970205244943
TOPIC_0;van;0.005853970054617017
TOPIC_0;mysterious;0.005657566054577913
TOPIC_0;drinking;0.004412213227693257
TOPIC_0;either;0.0042305444227305885
TOPIC_0;November;0.0024605132387750172
TOPIC_0;extraordinary;0.0021818326931657877
TOPIC_0;penalty;0.0020415958967912296
TOPIC_0;what;0.001617242355976342
TOPIC_0;liability;0.0013901386847501788
TOPIC_0;now;0.0012350813899041342
TOPIC_0;translate;9.146099237287849E-4
TOPIC_0;racial;8.795048204520182E-4
TOPIC_0;mother;8.04256933970254E-4
TOPIC_0;Hits;7.884781807425382E-4
TOPIC_0;african-american;7.072624663396746E-4
TOPIC_0;next;7.045258452656842E-4
TOPIC_0;%;6.952172368417721E-4
TOPIC_0;say;6.842312447560941E-4
TOPIC_0;Sasha;6.316297096884729E-4
TOPIC_0;even;6.185738622281257E-4
TOPIC_0;who;6.118799221456164E-4
TOPIC_0;mile;6.067898107117914E-4
TOPIC_0;25;5.877680846461565E-4
TOPIC_0;farther;5.650111806045646E-4
TOPIC_0;research;5.627938810700805E-4
TOPIC_0;Stanley;5.488181756568518E-4
TOPIC_0;above;5.461235462074919E-4
TOPIC_0;add;5.17203603045226E-4
TOPIC_0;January;5.035695558535405E-4
TOPIC_0;Russia;5.021771685273574E-4
TOPIC_0;illicit;4.974629990050027E-4
TOPIC_0;free;4.900647421604418E-4
TOPIC_0;way;4.895923406448501E-4
TOPIC_0;Party;4.7098597206936824E-4
TOPIC_0;social;4.663659344540368E-4
TOPIC_0;we;4.596466775682639E-4
TOPIC_0;partly;4.5723792322608444E-4
TOPIC_0;through;4.4387228643295173E-4
TOPIC_0;dad;4.36139487876441E-4
TOPIC_0;influence;4.126819466374057E-4
TOPIC_0;plant;4.0793771196180693E-4
TOPIC_0;double;4.0673407704218514E-4
TOPIC_0;find;3.9972169889630695E-4
TOPIC_0;morning;3.9226265644134377E-4
TOPIC_0;Choom;3.905592185651017E-4
TOPIC_0;enet.gr;3.7806876240545844E-4
TOPIC_0;here;3.720516905021219E-4
TOPIC_0;confine;3.719530659763014E-4
TOPIC_0;worth;3.7192485830376583E-4
TOPIC_0;move;3.600383898678822E-4
TOPIC_0;contrast;3.528026293990794E-4
TOPIC_0;question;3.481232791375641E-4
TOPIC_0;Nordyke;3.467634910356832E-4
TOPIC_0;yesterday;3.401295011476502E-4
TOPIC_0;committee;3.34214648329703E-4
TOPIC_0;considerable;3.3186727141447836E-4
TOPIC_0;543,000;3.3060824295366937E-4
TOPIC_0;many-hued;3.252071222376847E-4
TOPIC_0;reunion;3.1533853959664717E-4
TOPIC_0;mountain;3.0768734421457206E-4
TOPIC_0;m;3.058839511455935E-4
TOPIC_0;deep;3.044585862915565E-4
TOPIC_0;naive;3.014194211615615E-4
TOPIC_0;inner;3.0073981897785863E-4
TOPIC_0;round;2.9769517210609457E-4
TOPIC_0;Aug.;2.963170571068199E-4
TOPIC_0;--;2.947136078014806E-4
TOPIC_0;heat;2.9251414797849964E-4
TOPIC_0;face;2.917590408793259E-4
TOPIC_0;hokey;2.907257896834637E-4
TOPIC_0;whose;2.8903806117547894E-4
TOPIC_0;deny;2.8840189002469823E-4
TOPIC_0;exempt;2.820487289078878E-4
TOPIC_0;surround;2.7905076581852733E-4
TOPIC_0;during;2.760396564372868E-4
TOPIC_0;tut;2.756589215141076E-4
TOPIC_0;Japanese;2.7522674722722573E-4
TOPIC_0;draw;2.575344913174291E-4
TOPIC_0;;2.5465756034683364E-4
TOPIC_0;describe;2.545298113595569E-4
TOPIC_0;'s;2.5159870520637774E-4
TOPIC_0;its;2.512420644973556E-4
TOPIC_0;community;2.5091198866091755E-4
TOPIC_0;deeper;2.5077639568228503E-4
TOPIC_0;ministry;2.4627887452013594E-4
TOPIC_0;although;2.45349830334469E-4
TOPIC_0;similarity;2.4523529728548275E-4
